distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
383.3767,383.38 kilómetros,3,-34.612879,-58.393293,Moreno 1902,10-3-546,Autoservicio,AR-C,Moreno 1902,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,546
383.4178,383.42 kilómetros,2,-34.62049,-58.44117,Primera Jta. [Rivadavia 5375],24-2-7,Supermercado,AR-C,Rivadavia 5375,FARMACITY,Capital Federal,Farmacity S.A.,24,7
383.4231,383.42 kilómetros,3,-34.615032,-58.409057,Av. Belgrano 3043,10-3-662,Autoservicio,AR-C,Av. Belgrano 3043,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,662
383.4263,383.43 kilómetros,3,-34.624494,-58.464622,Fray C. Rodríguez 464,10-3-417,Autoservicio,AR-C,Fray C. Rodríguez 464,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,417
383.4303,383.43 kilómetros,2,-34.614959,-58.409017,La Rioja [Av. Belgrano 3049/53],24-2-186,Supermercado,AR-C,Av. Belgrano 3049,FARMACITY,Capital Federal,Farmacity S.A.,24,186
383.4352,383.44 kilómetros,1,-34.62116,-58.445992,YERBAL ,12-1-116,Supermercado,AR-C,Yerbal 1062,COTO CICSA,Caballito,Coto Centro Integral de Comercialización S.A.,12,116
383.44,383.44 kilómetros,1,-34.6298967,-58.4954224,422 - VÉLEZ SÁRSFIELD,15-1-422,Autoservicio,AR-C,Av Justo Doctor Juan Bautista 7533/37/43 (V.Sarfield) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,422
383.4402,383.44 kilómetros,3,-34.618327,-58.429695,Rosario 85,10-3-533,Autoservicio,AR-C,Rosario 85,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,533
383.4548,383.45 kilómetros,1,-34.6123916,-58.3947104,303 - BALVANERA,15-1-303,Autoservicio,AR-C,Cl Sarandi 260,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,303
383.4563,383.46 kilómetros,3,-34.620215,-58.441631,Rojas 16,10-3-587,Autoservicio,AR-C,Rojas 16,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,587
383.4587,383.46 kilómetros,1,-34.615778,-58.415528,MAZA,3-1-1482,Autoservicio,AR-C,Maza 391,DEHEZA S.A.I.C.F. e I.,CAPITAL FEDERAL,Deheza S.A.I.C.F. e I.,3,1482
383.4593,383.46 kilómetros,1,-34.61403,-58.404993,644 - CAPITAL FEDERAL,15-1-644,Autoservicio,AR-C,Av Pte.Juan Domingo Peròn 4279,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,644
383.476,383.48 kilómetros,3,-34.615542,-58.415062,Av. Belgrano 3447,10-3-421,Autoservicio,AR-C,Av. Belgrano 3447,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,421
383.5084,383.51 kilómetros,2,-34.609617,-58.380522,Yrigoyen [Hipólito Yrigoyen 992/994,24-2-204,Supermercado,AR-C,Hipolito Yrigoyen 992,FARMACITY,Capital Federal,Farmacity S.A.,24,204
383.5151,383.52 kilómetros,2,-34.61139,-58.39195,Alsina [Entre Rios 196],24-2-19,Supermercado,AR-C,Entre Rios 196,FARMACITY,Capital Federal,Farmacity S.A.,24,19
383.5179,383.52 kilómetros,1,-34.618990,-58.437791,CABALLITO SHOPPING,2003-1-7280,Tradicional,AR-C,Avenida Rivadavia 5108,Samsung,CABA,GMRA S.A.,2003,7280
383.5183,383.52 kilómetros,2,-34.608646,-58.374985,Av. de Mayo [Av. de Mayo 602],24-2-52,Supermercado,AR-C,Av. De Mayo 602,FARMACITY,Capital Federal,Farmacity S.A.,24,52
383.5201,383.52 kilómetros,3,-34.609305,-58.379243,Tacuarí 89,10-3-571,Autoservicio,AR-C,Tacuarí 89,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,571
383.5225,383.52 kilómetros,1,-34.6230067,-58.4612086,224 - CABALLITO,15-1-224,Autoservicio,AR-C,Cl Avellaneda 2102,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,224
383.5289,383.53 kilómetros,1,-34.616311,-58.422577,587 - ALMAGRO,15-1-587,Autoservicio,AR-C,Quintino Bocayuva 352 (Almagro) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,587
383.5299,383.53 kilómetros,1,-34.6097868,-58.3828226,5485 - TIGRE,15-1-5485,Autoservicio,AR-B,Av Hipolito Yrigoyen 1065 None,Supermercados DIA,BUENOS AIRES,DIA Argentina S.A,15,5485
383.5365,383.54 kilómetros,2,-34.609617,-58.382142,JUJIRIGOYEN [Avda. Pte Hipólito Yrigoyen Nº 1116],24-2-159,Supermercado,AR-Y,Avda. Pte Hipólito Yrigoyen Nº 1116,FARMACITY,SAN SALVADOR DE JUJUY,Farmacity S.A.,24,159
383.5591,383.56 kilómetros,2,-34.618320,-58.436088,Acoyte [Av. Acoyte 2/4/6/8/10/12/14,24-2-237,Supermercado,AR-C,Av. Acoyte 18,FARMACITY,Capital Federal,Farmacity S.A.,24,237
383.5676,383.57 kilómetros,2,-34.6537,-58.6231,Morón II.,9-2-154,Supermercado,AR-B,Garcia Silva Intendente 855,Disco,MORON,Jumbo Retail Argentina S.A.,9,154
383.5695,383.57 kilómetros,1,-34.614959,-58.416725,736 - ALMAGRO,15-1-736,Autoservicio,AR-C,Boedo 250 None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,736
383.573,383.57 kilómetros,1,-34.6119916,-58.3989244,SPINETTO ,12-1-61,Hipermercado,AR-C,Alsina 2300,COTO CICSA,Once,Coto Centro Integral de Comercialización S.A.,12,61
383.5761,383.58 kilómetros,1,-34.64187,-58.565158,BSAS-RAMOS MEJIA-SM-MU,2011-1-151,Autoservicio,AR-B,Gral Manuel Belgrano 86,Musimundo,RAMOS MEJIA,Electronica Megatone S.A,2011,151
383.5763,383.58 kilómetros,1,-34.61818,-58.436193,CABA-CABALLITO-RIVAD-MU,2011-1-154,Autoservicio,AR-C,Avda Bernardino Rivadavia 4990,Musimundo,CAPITAL,Electronica Megatone S.A,2011,154
383.5849,383.58 kilómetros,1,-34.6100864,-58.3878399,476 - MONSERRAT,15-1-476,Autoservicio,AR-C,Hipolito Yrigoyen 1512 (Monserrat) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,476
383.5927,383.59 kilómetros,1,-34.6081269,-58.3760198,470 - MONSERRAT,15-1-470,Autoservicio,AR-C,Av Rivadavia 674 (San Nicolas) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,470
383.595,383.60 kilómetros,1,-34.6243386,-58.4725229,13 - FLORES,15-1-13,Autoservicio,AR-C,Cl Av. Nazca 684,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,13
383.6106,383.61 kilómetros,3,-34.609241,-58.384045,Av. de Mayo 1241,10-3-583,Autoservicio,AR-C,Av. De Mayo 1241,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,583
383.611,383.61 kilómetros,1,-34.633237,-58.521966,Vélez Sarsfield,10-1-5,Hipermercado,AR-C,Av. Álvarez Jonte 6383,Hipermercado Carrefour,Ciudad Autónoma de Buenos Aires,INC S.A.,10,5
383.6202,383.62 kilómetros,3,-34.610358,-58.391532,Hipolito Irigoyen 1790,10-3-654,Autoservicio,AR-C,Hipólito Yrigoyen 1790,Express,Ciudad Autónoma de Buenos Aires,INC S.A.,10,654
383.6336,383.63 kilómetros,1,-34.609441,-58.386606,439 - MONSERRAT,15-1-439,Autoservicio,AR-C,Av De Mayo 1431 (Monserrat) None,Supermercados DIA,CAPITAL FEDERAL,DIA Argentina S.A,15,439
383.6366,383.64 kilómetros,2,-34.608469,-58.380704,AvDeMayo2 [Av. de Mayo 1470/80],24-2-198,Supermercado,AR-C,Av. De Mayo 1470,FARMACITY,Capital Federal,Farmacity S.A.,24,198
383.6552,383.66 kilómetros,2,-34.60739,-58.37499,Florida3 [Florida 52],24-2-115,Supermercado,AR-C,Florida 52,FARMACITY,Capital Federal,Farmacity S.A.,24,115
383.6565,383.66 kilómetros,2,-34.608259,-58.380533,9 de Julio,10-2-148,Supermercado,AR-C,Av. Rivadavia 999,Market,Ciudad Autónoma de Buenos Aires,INC S.A.,10,148
