distanciaNumero,distanciaDescripcion,banderaId,lat,lng,sucursalNombre,id,sucursalTipo,provincia,direccion,banderaDescripcion,localidad,comercioRazonSocial,comercioId,sucursalId
823.273,823.27 kilómetros,1,-38.949710,-68.117430,NEUQUEN OESTE 2,2-1-229,Supermercado,AR-Q,Godoy 517,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,229
823.3074,823.31 kilómetros,1,-38.93535117323393,-69.24781250971137,Cutral Co,13-1-114,Autoservicio,AR-Q,Maipu 1363,Cooperativa Obrera Limitada de Consumo y Vivienda,Cutral Co,Cooperativa Obrera Limitada de Consumo y Vivienda,13,114
823.3806,823.38 kilómetros,1,-38.950450,-68.111470,BELGRANO 1,2-1-162,Supermercado,AR-Q,Belgrano 3775,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,162
823.451,823.45 kilómetros,2,-38.950523,-68.097285,Neuquen,11-2-1021,Hipermercado,AR-Q,Av Belgrano 2735,Changomas,NEUQUEN,Wal Mart Argentina S.R.L.,11,1021
823.501,823.50 kilómetros,1,-38.950660,-68.089550,BELGRANO 2,2-1-240,Supermercado,AR-Q,Belgrano 2186,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,240
823.5851,823.59 kilómetros,1,-38.950830,-68.075390,BELGRANO 3,2-1-233,Supermercado,AR-Q,Belgrano 1154,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,233
823.5882,823.59 kilómetros,1,-38.95670692426748,-68.24490261244506,Plottier,13-1-100,Hipermercado,AR-Q,Batilana 211,Cooperativa Obrera Limitada de Consumo y Vivienda,Plottier,Cooperativa Obrera Limitada de Consumo y Vivienda,13,100
823.6807,823.68 kilómetros,1,-38.957100,-68.228890,AUTOSERVICIO PLOTTIER 2,2-1-234,Supermercado,AR-Q,Buenos Aires 179,La Anonima,Plottier,S.A. Importadora y Exportadora de la Patagonia,2,234
823.7111,823.71 kilómetros,1,-38.951258,-68.058904,NEUQ-NEUQUEN-AV ARGENTINA-MU,2011-1-261,Autoservicio,AR-Q,Avda Argentina 351,Musimundo,NEUQUEN,Electronica Megatone S.A,2011,261
823.758,823.76 kilómetros,1,-38.948560,-67.992170,AUTOSERVICIO CIPOLLETTI 5,2-1-243,Autoservicio,AR-R,Toschi 505,La Anonima,Cipolletti,S.A. Importadora y Exportadora de la Patagonia,2,243
823.7854,823.79 kilómetros,1,-36.300960764981355,-61.71770417699008,Henderson,13-1-94,Supermercado,AR-B,Florida 537,Cooperativa Obrera Limitada de Consumo y Vivienda,Henderson,Cooperativa Obrera Limitada de Consumo y Vivienda,13,94
823.8158,823.82 kilómetros,1,-38.950930,-68.030640,ALDERETE,2-1-235,Autoservicio,AR-Q,Alderete 1985,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,235
823.9439,823.94 kilómetros,1,-38.953510,-68.062400,NEUQUEN CENTRO,2-1-226,Supermercado,AR-Q,Alte. Brown 140,La Anonima,Neuquen,S.A. Importadora y Exportadora de la Patagonia,2,226
824.2229,824.22 kilómetros,1,-38.9562,-68.0664,Lainez,9-1-902,Supermercado,AR-Q,12 De Septiembre Y Lainez 0,Vea,NEUQUEN,Jumbo Retail Argentina S.A.,9,902
